Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value,Shipment_ID,Supplier_ID,Origin_Warehouse_ID,Destination_City,Shipping_Mode,Shipping_Date,Expected_Delivery_Date,Actual_Delivery_Date,Shipment_Status,Delay_Days,Freight_Cost,Product_Name,Category,Unit_Weight_Kg,Supplier_ID_product,Supplier_Name,Country,City,Lead_Time_Days,Supplier_Rating,Unit_Cost_Index,Warehouse_Name,City_warehouse,State,Capacity_Units,Order_Lead_Time_Days,Shipping_Duration_Days,On_Time_Delivery
ORD005220,2026-02-12,CUST00322,PROD0062,WH08,94,Standard,Backordered,2011.65,189095.1,SHIP005220,SUP033,WH08,Pune,Road,2026-02-14,2026-03-02,2026-03-07,Delivered Late,5,178.19,Product_0062,Automotive,6.08,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_08,Kolkata,West Bengal,92258,23,21,No
ORD005221,2025-08-13,CUST02739,PROD0104,WH06,278,Standard,Cancelled,2220.94,617421.32,SHIP005221,SUP037,WH06,Chennai,Rail,2025-08-15,2025-09-05,2025-09-05,Delivered On Time,0,270.77,Product_0104,Automotive,18.71,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_06,Pune,Maharashtra,51480,23,21,Yes
ORD005222,2026-08-03,CUST00841,PROD0120,WH02,166,Express,Delivered,936.05,155384.3,SHIP005222,SUP023,WH02,Vijayawada,Road,2026-08-04,2026-08-19,2026-08-19,Delivered On Time,0,164.38,Product_0120,Electronics,8.25,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_02,Vijayawada,Andhra Pradesh,96218,16,15,Yes
ORD005223,2025-07-03,CUST01586,PROD0168,WH03,56,Critical,Delivered,1556.03,87137.68,SHIP005223,SUP029,WH03,Mumbai,Sea,2025-07-04,2025-07-26,2025-07-26,Delivered On Time,0,690.75,Product_0168,Industrial,10.69,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_03,Chennai,Tamil Nadu,83230,23,22,Yes
ORD005224,2025-07-14,CUST01837,PROD0190,WH05,82,Critical,Delivered,2167.17,177707.94,SHIP005224,SUP019,WH05,Delhi,Road,2025-07-14,2025-08-21,2025-08-28,Delivered Late,7,305.49,Product_0190,Industrial,10.35,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_05,Mumbai,Maharashtra,76373,45,45,No
ORD005225,2026-07-08,CUST02560,PROD0152,WH01,34,Standard,Delivered,2482.52,84405.68,SHIP005225,SUP007,WH01,Delhi,Road,2026-07-08,2026-08-08,2026-08-08,Delivered On Time,0,289.14,Product_0152,Home Appliances,24.56,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_01,Hyderabad,Telangana,50678,31,31,Yes
ORD005226,2026-01-31,CUST02135,PROD0134,WH02,63,Standard,Delivered,1179.62,74316.06,SHIP005226,SUP002,WH02,Pune,Rail,2026-02-03,2026-03-03,2026-03-04,Delivered Late,1,440.68,Product_0134,Consumer Goods,9.14,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_02,Vijayawada,Andhra Pradesh,96218,32,29,No
ORD005227,2026-08-19,CUST01569,PROD0040,WH11,2,Standard,In Transit,1370.86,2741.72,SHIP005227,SUP003,WH11,Bengaluru,Air,2026-08-19,2026-09-09,2026-09-12,In Transit,3,1256.31,Product_0040,Industrial,0.46,SUP003,Supplier_003,Germany,Bengaluru,17,3.6,1.29,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,24,24,No
ORD005228,2025-05-14,CUST02323,PROD0198,WH12,190,Critical,Cancelled,961.51,182686.9,SHIP005228,SUP008,WH12,Mumbai,Air,2025-05-17,2025-06-16,2025-06-18,Delivered Late,2,1091.35,Product_0198,Consumer Goods,4.61,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_12,Coimbatore,Tamil Nadu,84929,35,32,No
ORD005229,2025-11-05,CUST02189,PROD0058,WH01,43,Express,Backordered,1746.39,75094.77,SHIP005229,SUP002,WH01,Pune,Rail,2025-11-06,2025-11-25,2025-11-25,Delivered On Time,0,189.58,Product_0058,Industrial,24.5,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_01,Hyderabad,Telangana,50678,20,19,Yes
ORD005230,2026-06-26,CUST01760,PROD0142,WH11,95,Standard,Delivered,946.55,89922.25,SHIP005230,SUP025,WH11,Delhi,Sea,2026-06-29,2026-07-18,2026-07-18,Delivered On Time,0,532.49,Product_0142,Home Appliances,3.91,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,22,19,Yes
ORD005231,2025-01-09,CUST00625,PROD0078,WH07,274,Standard,Delivered,2257.84,618648.16,SHIP005231,SUP036,WH07,Mumbai,Road,2025-01-10,2025-02-10,2025-02-17,Delivered Late,7,116.64,Product_0078,Electronics,7.04,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_07,Delhi,Delhi,88836,39,38,No
ORD005232,2025-06-19,CUST02964,PROD0173,WH07,148,Standard,Cancelled,1465.39,216877.72,SHIP005232,SUP019,WH07,Delhi,Sea,2025-06-19,2025-07-20,2025-07-21,Delivered Late,1,482.82,Product_0173,Industrial,7.29,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_07,Delhi,Delhi,88836,32,32,No
ORD005233,2025-10-17,CUST00353,PROD0111,WH10,7,Express,Delivered,224.01,1568.07,SHIP005233,SUP040,WH10,Kolkata,Road,2025-10-17,2025-10-29,2025-10-29,Delivered On Time,0,269.9,Product_0111,Automotive,2.77,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_10,Jaipur,Rajasthan,44160,12,12,Yes
ORD005234,2025-06-17,CUST01029,PROD0099,WH05,214,Critical,Delivered,241.65,51713.1,SHIP005234,SUP040,WH05,Kolkata,Air,2025-06-18,2025-07-02,2025-07-03,Delivered Late,1,566.75,Product_0099,Electronics,9.32,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_05,Mumbai,Maharashtra,76373,16,15,No
ORD005235,2025-12-10,CUST02430,PROD0006,WH10,293,Standard,Delivered,630.61,184768.73,SHIP005235,SUP014,WH10,Kolkata,Road,2025-12-13,2026-01-04,2026-01-14,Delivered Late,10,335.59,Product_0006,Industrial,21.63,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_10,Jaipur,Rajasthan,44160,35,32,No
ORD005236,2026-05-12,CUST01358,PROD0023,WH06,98,Critical,Delivered,1593.21,156134.58,SHIP005236,SUP014,WH06,Bengaluru,Road,2026-05-14,2026-06-04,2026-06-04,Delivered On Time,0,393.71,Product_0023,Industrial,2.93,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_06,Pune,Maharashtra,51480,23,21,Yes
ORD005237,2025-05-25,CUST00475,PROD0062,WH03,42,Standard,Delivered,2011.65,84489.3,SHIP005237,SUP033,WH03,Mumbai,Air,2025-05-26,2025-06-06,2025-06-08,Delivered Late,2,1749.27,Product_0062,Automotive,6.08,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_03,Chennai,Tamil Nadu,83230,14,13,No
ORD005238,2026-02-17,CUST02010,PROD0017,WH11,242,Standard,Delivered,1236.67,299274.14,SHIP005238,SUP025,WH11,Bengaluru,Road,2026-02-19,2026-03-16,2026-03-26,Delivered Late,10,195.46,Product_0017,Automotive,23.86,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,37,35,No
ORD005239,2026-08-11,CUST00928,PROD0084,WH02,104,Standard,Delivered,41.93,4360.72,SHIP005239,SUP011,WH02,Mumbai,Sea,2026-08-12,2026-08-31,2026-09-05,In Transit,5,690.34,Product_0084,Automotive,9.17,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_02,Vijayawada,Andhra Pradesh,96218,25,24,No
ORD005240,2026-04-02,CUST00030,PROD0112,WH10,247,Standard,Backordered,1756.91,433956.77,SHIP005240,SUP022,WH10,Chennai,Road,2026-04-05,2026-04-27,2026-04-27,Delivered On Time,0,316.62,Product_0112,Industrial,11.24,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_10,Jaipur,Rajasthan,44160,25,22,Yes
ORD005241,2025-10-29,CUST02970,PROD0198,WH09,78,Standard,Backordered,961.51,74997.78,SHIP005241,SUP008,WH09,Chennai,Road,2025-11-01,2025-12-07,2025-12-10,Delivered Late,3,174.94,Product_0198,Consumer Goods,4.61,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_09,Ahmedabad,Gujarat,59986,42,39,No
ORD005242,2025-02-15,CUST02642,PROD0104,WH02,124,Critical,In Transit,2220.94,275396.56,SHIP005242,SUP037,WH02,Pune,Road,2025-02-17,2025-03-11,2025-03-21,Delivered Late,10,264.65,Product_0104,Automotive,18.71,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_02,Vijayawada,Andhra Pradesh,96218,34,32,No
ORD005243,2025-01-17,CUST02541,PROD0125,WH01,32,Standard,Delivered,950.01,30400.32,SHIP005243,SUP009,WH01,Vijayawada,Road,2025-01-18,2025-01-29,2025-02-01,Delivered Late,3,100.07,Product_0125,Home Appliances,19.75,SUP009,Supplier_009,China,Delhi,10,3.5,0.89,Warehouse_01,Hyderabad,Telangana,50678,15,14,No
ORD005244,2026-08-01,CUST00495,PROD0028,WH09,167,Standard,In Transit,2143.38,357944.46,SHIP005244,SUP015,WH09,Mumbai,Road,2026-08-01,2026-08-29,2026-08-29,Delivered On Time,0,140.71,Product_0028,Electronics,21.32,SUP015,Supplier_015,USA,Mumbai,23,3.1,1.0,Warehouse_09,Ahmedabad,Gujarat,59986,28,28,Yes
ORD005245,2025-12-26,CUST00388,PROD0141,WH08,282,Standard,Cancelled,2406.0,678492.0,SHIP005245,SUP024,WH08,Chennai,Air,2025-12-28,2026-01-24,2026-01-26,Delivered Late,2,785.21,Product_0141,Industrial,2.63,SUP024,Supplier_024,USA,Chennai,17,3.0,1.33,Warehouse_08,Kolkata,West Bengal,92258,31,29,No
ORD005246,2025-09-18,CUST00873,PROD0157,WH08,30,Standard,Cancelled,1579.06,47371.8,SHIP005246,SUP028,WH08,Chennai,Road,2025-09-21,2025-10-10,2025-10-12,Delivered Late,2,170.78,Product_0157,Home Appliances,20.45,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_08,Kolkata,West Bengal,92258,24,21,No
ORD005247,2025-05-03,CUST00835,PROD0173,WH07,254,Express,Delivered,1465.39,372209.06,SHIP005247,SUP019,WH07,Pune,Road,2025-05-05,2025-06-07,2025-06-10,Delivered Late,3,100.58,Product_0173,Industrial,7.29,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_07,Delhi,Delhi,88836,38,36,No
ORD005248,2025-08-19,CUST00630,PROD0020,WH09,169,Standard,In Transit,1093.12,184737.28,SHIP005248,SUP008,WH09,Chennai,Road,2025-08-21,2025-09-27,2025-09-29,Delivered Late,2,436.48,Product_0020,Home Appliances,16.83,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_09,Ahmedabad,Gujarat,59986,41,39,No
ORD005249,2025-04-22,CUST02987,PROD0186,WH11,32,Standard,Delivered,1818.41,58189.12,SHIP005249,SUP003,WH11,Hyderabad,Air,2025-04-23,2025-05-11,2025-05-11,Delivered On Time,0,1291.15,Product_0186,Consumer Goods,17.07,SUP003,Supplier_003,Germany,Bengaluru,17,3.6,1.29,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,19,18,Yes
ORD005250,2026-08-16,CUST00030,PROD0117,WH03,184,Standard,Delivered,225.82,41550.88,SHIP005250,SUP021,WH03,Mumbai,Air,2026-08-17,2026-09-17,2026-09-18,In Transit,1,865.89,Product_0117,Electronics,0.6,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_03,Chennai,Tamil Nadu,83230,33,32,No
ORD005251,2025-09-03,CUST02671,PROD0054,WH08,53,Standard,Delivered,72.83,3859.99,SHIP005251,SUP027,WH08,Vijayawada,Sea,2025-09-06,2025-10-09,2025-10-12,Delivered Late,3,204.24,Product_0054,Electronics,23.17,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_08,Kolkata,West Bengal,92258,39,36,No
ORD005252,2026-01-26,CUST00807,PROD0109,WH01,149,Standard,In Transit,1551.27,231139.23,SHIP005252,SUP029,WH01,Chennai,Road,2026-01-27,2026-02-14,2026-02-24,Delivered Late,10,248.54,Product_0109,Electronics,12.84,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_01,Hyderabad,Telangana,50678,29,28,No
ORD005253,2026-01-27,CUST02390,PROD0064,WH01,76,Standard,Cancelled,455.94,34651.44,SHIP005253,SUP013,WH01,Bengaluru,Road,2026-01-29,2026-02-27,2026-02-27,Delivered On Time,0,303.69,Product_0064,Consumer Goods,3.31,SUP013,Supplier_013,Vietnam,Bengaluru,20,4.8,0.75,Warehouse_01,Hyderabad,Telangana,50678,31,29,Yes
ORD005254,2025-11-24,CUST01833,PROD0052,WH11,69,Express,Backordered,807.65,55727.85,SHIP005254,SUP033,WH11,Hyderabad,Rail,2025-11-24,2025-12-09,2025-12-14,Delivered Late,5,274.1,Product_0052,Automotive,23.74,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,20,20,No
ORD005255,2025-08-03,CUST01311,PROD0043,WH06,274,Critical,Delivered,2403.56,658575.44,SHIP005255,SUP015,WH06,Mumbai,Road,2025-08-04,2025-08-28,2025-08-28,Delivered On Time,0,429.21,Product_0043,Electronics,9.87,SUP015,Supplier_015,USA,Mumbai,23,3.1,1.0,Warehouse_06,Pune,Maharashtra,51480,25,24,Yes
ORD005256,2026-01-02,CUST01969,PROD0087,WH12,229,Express,In Transit,808.49,185144.21,SHIP005256,SUP038,WH12,Delhi,Road,2026-01-04,2026-01-15,2026-01-15,Delivered On Time,0,165.62,Product_0087,Home Appliances,1.08,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_12,Coimbatore,Tamil Nadu,84929,13,11,Yes
ORD005257,2025-03-23,CUST01961,PROD0018,WH08,37,Standard,In Transit,1191.58,44088.46,SHIP005257,SUP018,WH08,Pune,Road,2025-03-23,2025-04-28,2025-04-29,Delivered Late,1,148.86,Product_0018,Industrial,15.19,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_08,Kolkata,West Bengal,92258,37,37,No
ORD005258,2025-03-17,CUST00244,PROD0084,WH08,135,Standard,Delivered,41.93,5660.55,SHIP005258,SUP011,WH08,Kolkata,Road,2025-03-18,2025-04-14,2025-04-19,Delivered Late,5,133.05,Product_0084,Automotive,9.17,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_08,Kolkata,West Bengal,92258,33,32,No
ORD005259,2026-06-11,CUST00221,PROD0054,WH10,61,Critical,Backordered,72.83,4442.63,SHIP005259,SUP027,WH10,Vijayawada,Rail,2026-06-13,2026-07-12,2026-07-22,Delivered Late,10,290.94,Product_0054,Electronics,23.17,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_10,Jaipur,Rajasthan,44160,41,39,No
ORD005260,2026-05-18,CUST01180,PROD0060,WH01,131,Standard,Backordered,2195.52,287613.12,SHIP005260,SUP005,WH01,Chennai,Air,2026-05-21,2026-06-08,2026-06-13,Delivered Late,5,592.91,Product_0060,Automotive,8.29,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_01,Hyderabad,Telangana,50678,26,23,No
ORD005261,2026-04-24,CUST01407,PROD0123,WH11,1,Standard,Delivered,2465.21,2465.21,SHIP005261,SUP015,WH11,Bengaluru,Road,2026-04-27,2026-05-29,2026-05-29,Delivered On Time,0,276.46,Product_0123,Automotive,14.88,SUP015,Supplier_015,USA,Mumbai,23,3.1,1.0,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,35,32,Yes
ORD005262,2026-01-07,CUST01772,PROD0071,WH01,60,Express,Delivered,861.9,51714.0,SHIP005262,SUP005,WH01,Kolkata,Road,2026-01-09,2026-01-30,2026-02-09,Delivered Late,10,246.84,Product_0071,Industrial,22.43,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_01,Hyderabad,Telangana,50678,33,31,No
ORD005263,2025-09-22,CUST01344,PROD0129,WH09,31,Standard,Delivered,1069.19,33144.89,SHIP005263,SUP035,WH09,Hyderabad,Rail,2025-09-23,2025-10-13,2025-10-14,Delivered Late,1,200.77,Product_0129,Home Appliances,14.71,SUP035,Supplier_035,Vietnam,Pune,13,3.4,1.29,Warehouse_09,Ahmedabad,Gujarat,59986,22,21,No
ORD005264,2025-09-21,CUST02421,PROD0113,WH09,264,Standard,Delivered,195.82,51696.48,SHIP005264,SUP011,WH09,Bengaluru,Road,2025-09-23,2025-10-16,2025-10-19,Delivered Late,3,360.54,Product_0113,Electronics,13.36,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_09,Ahmedabad,Gujarat,59986,28,26,No
ORD005265,2025-04-20,CUST00531,PROD0037,WH07,7,Standard,In Transit,979.6,6857.2,SHIP005265,SUP039,WH07,Bengaluru,Road,2025-04-20,2025-05-03,2025-05-04,Delivered Late,1,172.75,Product_0037,Home Appliances,17.63,SUP039,Supplier_039,USA,Berlin,5,4.2,1.34,Warehouse_07,Delhi,Delhi,88836,14,14,No
ORD005266,2025-11-03,CUST02263,PROD0049,WH01,135,Standard,Delivered,249.69,33708.15,SHIP005266,SUP036,WH01,Hyderabad,Air,2025-11-03,2025-12-02,2025-12-02,Delivered On Time,0,1160.58,Product_0049,Electronics,9.97,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_01,Hyderabad,Telangana,50678,29,29,Yes
ORD005267,2025-07-19,CUST02415,PROD0035,WH10,20,Standard,Delivered,2351.47,47029.4,SHIP005267,SUP040,WH10,Bengaluru,Road,2025-07-19,2025-07-31,2025-07-31,Delivered On Time,0,220.03,Product_0035,Automotive,18.9,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_10,Jaipur,Rajasthan,44160,12,12,Yes
ORD005268,2025-08-14,CUST02162,PROD0105,WH02,142,Critical,Delivered,887.02,125956.84,SHIP005268,SUP008,WH02,Chennai,Air,2025-08-14,2025-09-11,2025-09-11,Delivered On Time,0,1430.61,Product_0105,Industrial,1.01,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_02,Vijayawada,Andhra Pradesh,96218,28,28,Yes
ORD005269,2025-07-04,CUST00025,PROD0195,WH08,143,Standard,Delivered,2468.38,352978.34,SHIP005269,SUP032,WH08,Pune,Air,2025-07-05,2025-07-20,2025-07-20,Delivered On Time,0,661.8,Product_0195,Electronics,3.2,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_08,Kolkata,West Bengal,92258,16,15,Yes
ORD005270,2025-01-31,CUST02982,PROD0035,WH08,210,Standard,Cancelled,2351.47,493808.7,SHIP005270,SUP040,WH08,Hyderabad,Sea,2025-02-02,2025-02-15,2025-02-22,Delivered Late,7,386.33,Product_0035,Automotive,18.9,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_08,Kolkata,West Bengal,92258,22,20,No
ORD005271,2025-04-09,CUST01145,PROD0009,WH11,125,Standard,Delivered,50.77,6346.25,SHIP005271,SUP021,WH11,Mumbai,Road,2025-04-10,2025-05-17,2025-05-22,Delivered Late,5,368.18,Product_0009,Electronics,24.92,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,43,42,No
ORD005272,2025-12-05,CUST01766,PROD0165,WH05,3,Critical,In Transit,2376.77,7130.31,SHIP005272,SUP019,WH05,Hyderabad,Road,2025-12-07,2026-01-11,2026-01-18,Delivered Late,7,350.95,Product_0165,Electronics,19.26,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_05,Mumbai,Maharashtra,76373,44,42,No
ORD005273,2025-09-23,CUST02659,PROD0060,WH02,131,Standard,Backordered,2195.52,287613.12,SHIP005273,SUP005,WH02,Delhi,Air,2025-09-25,2025-10-13,2025-10-13,Delivered On Time,0,1391.32,Product_0060,Automotive,8.29,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_02,Vijayawada,Andhra Pradesh,96218,20,18,Yes
ORD005274,2025-12-16,CUST00858,PROD0056,WH03,75,Standard,Delivered,715.41,53655.75,SHIP005274,SUP004,WH03,Vijayawada,Air,2025-12-16,2025-12-28,2025-12-29,Delivered Late,1,1388.67,Product_0056,Automotive,6.53,SUP004,Supplier_004,Thailand,Tokyo,10,3.1,1.07,Warehouse_03,Chennai,Tamil Nadu,83230,13,13,No
ORD005275,2026-06-28,CUST01027,PROD0106,WH05,160,Critical,Backordered,305.91,48945.6,SHIP005275,SUP028,WH05,Kolkata,Road,2026-06-28,2026-07-16,2026-07-19,Delivered Late,3,434.11,Product_0106,Electronics,6.39,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_05,Mumbai,Maharashtra,76373,21,21,No
ORD005276,2026-04-02,CUST00898,PROD0111,WH03,272,Critical,Cancelled,224.01,60930.72,SHIP005276,SUP040,WH03,Delhi,Road,2026-04-05,2026-04-17,2026-04-27,Delivered Late,10,370.54,Product_0111,Automotive,2.77,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_03,Chennai,Tamil Nadu,83230,25,22,No
ORD005277,2025-03-29,CUST00773,PROD0089,WH10,17,Standard,Cancelled,2377.26,40413.42,SHIP005277,SUP008,WH10,Delhi,Road,2025-03-31,2025-05-03,2025-05-03,Delivered On Time,0,439.49,Product_0089,Electronics,15.73,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_10,Jaipur,Rajasthan,44160,35,33,Yes
ORD005278,2025-03-04,CUST02493,PROD0012,WH01,32,Standard,Delivered,116.21,3718.72,SHIP005278,SUP019,WH01,Pune,Road,2025-03-07,2025-04-11,2025-04-18,Delivered Late,7,272.46,Product_0012,Automotive,23.62,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_01,Hyderabad,Telangana,50678,45,42,No
ORD005279,2026-01-22,CUST00020,PROD0071,WH06,155,Standard,Delivered,861.9,133594.5,SHIP005279,SUP005,WH06,Chennai,Road,2026-01-23,2026-02-17,2026-02-19,Delivered Late,2,164.97,Product_0071,Industrial,22.43,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_06,Pune,Maharashtra,51480,28,27,No
ORD005280,2026-04-04,CUST01228,PROD0071,WH05,112,Express,Delivered,861.9,96532.8,SHIP005280,SUP005,WH05,Kolkata,Road,2026-04-07,2026-04-26,2026-04-26,Delivered On Time,0,417.9,Product_0071,Industrial,22.43,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_05,Mumbai,Maharashtra,76373,22,19,Yes
ORD005281,2026-08-09,CUST00806,PROD0119,WH03,98,Standard,Delivered,945.06,92615.88,SHIP005281,SUP036,WH03,Mumbai,Road,2026-08-09,2026-09-07,2026-09-07,In Transit,0,167.53,Product_0119,Home Appliances,5.37,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_03,Chennai,Tamil Nadu,83230,29,29,Yes
ORD005282,2025-09-26,CUST01381,PROD0132,WH09,261,Express,Delivered,1239.17,323423.37,SHIP005282,SUP011,WH09,Pune,Sea,2025-09-26,2025-10-20,2025-10-22,Delivered Late,2,214.19,Product_0132,Electronics,3.28,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_09,Ahmedabad,Gujarat,59986,26,26,No
ORD005283,2025-12-12,CUST02176,PROD0189,WH10,92,Standard,Cancelled,2332.83,214620.36,SHIP005283,SUP010,WH10,Pune,Road,2025-12-13,2026-01-14,2026-01-14,Delivered On Time,0,90.5,Product_0189,Electronics,11.84,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_10,Jaipur,Rajasthan,44160,33,32,Yes
ORD005284,2025-03-19,CUST02406,PROD0173,WH08,146,Express,In Transit,1465.39,213946.94,SHIP005284,SUP019,WH08,Pune,Sea,2025-03-21,2025-04-29,2025-05-06,Delivered Late,7,353.68,Product_0173,Industrial,7.29,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_08,Kolkata,West Bengal,92258,48,46,No
ORD005285,2025-12-31,CUST00881,PROD0095,WH07,3,Express,In Transit,1686.21,5058.63,SHIP005285,SUP040,WH07,Delhi,Air,2026-01-01,2026-01-11,2026-01-13,Delivered Late,2,513.86,Product_0095,Automotive,20.17,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_07,Delhi,Delhi,88836,13,12,No
ORD005286,2025-01-14,CUST01334,PROD0178,WH12,284,Standard,Delivered,1347.2,382604.8,SHIP005286,SUP028,WH12,Chennai,Road,2025-01-14,2025-01-30,2025-02-02,Delivered Late,3,158.98,Product_0178,Industrial,1.39,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_12,Coimbatore,Tamil Nadu,84929,19,19,No
ORD005287,2025-05-16,CUST01685,PROD0050,WH11,290,Standard,Backordered,1712.27,496558.3,SHIP005287,SUP029,WH11,Chennai,Rail,2025-05-18,2025-06-04,2025-06-04,Delivered On Time,0,280.71,Product_0050,Automotive,15.59,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,19,17,Yes
ORD005288,2025-10-31,CUST02965,PROD0103,WH02,286,Standard,Delivered,1112.2,318089.2,SHIP005288,SUP005,WH02,Hyderabad,Road,2025-11-02,2025-11-20,2025-11-27,Delivered Late,7,212.68,Product_0103,Consumer Goods,11.62,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_02,Vijayawada,Andhra Pradesh,96218,27,25,No
ORD005289,2026-02-01,CUST01606,PROD0176,WH10,48,Express,Delivered,2465.73,118355.04,SHIP005289,SUP014,WH10,Delhi,Rail,2026-02-03,2026-02-28,2026-03-03,Delivered Late,3,273.9,Product_0176,Consumer Goods,12.08,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_10,Jaipur,Rajasthan,44160,30,28,No
ORD005290,2025-03-20,CUST01108,PROD0023,WH05,65,Express,In Transit,1593.21,103558.65,SHIP005290,SUP014,WH05,Mumbai,Road,2025-03-20,2025-04-14,2025-04-17,Delivered Late,3,373.01,Product_0023,Industrial,2.93,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_05,Mumbai,Maharashtra,76373,28,28,No
ORD005291,2026-02-22,CUST02558,PROD0090,WH05,221,Critical,Delivered,1439.99,318237.79,SHIP005291,SUP023,WH05,Hyderabad,Sea,2026-02-22,2026-03-14,2026-03-14,Delivered On Time,0,405.93,Product_0090,Industrial,2.14,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_05,Mumbai,Maharashtra,76373,20,20,Yes
ORD005292,2025-08-30,CUST00444,PROD0093,WH06,147,Critical,Delivered,743.63,109313.61,SHIP005292,SUP026,WH06,Vijayawada,Road,2025-08-31,2025-09-13,2025-09-14,Delivered Late,1,150.02,Product_0093,Industrial,1.62,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_06,Pune,Maharashtra,51480,15,14,No
