Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value
ORD006863,2026-06-19,CUST02167,PROD0071,WH08,243,Standard,Delivered,861.9,209441.7
ORD006864,2026-01-01,CUST01824,PROD0171,WH05,220,Standard,Backordered,1167.29,256803.8
ORD006865,2025-12-14,CUST00229,PROD0088,WH11,208,Standard,Cancelled,2375.9,494187.2
ORD006866,2025-05-22,CUST02736,PROD0087,WH09,127,Standard,Cancelled,808.49,102678.23
ORD006867,2025-05-25,CUST01988,PROD0139,WH01,182,Standard,Delivered,1868.92,340143.44
ORD006868,2025-09-02,CUST00830,PROD0088,WH02,296,Standard,Delivered,2375.9,703266.4
ORD006869,2026-03-18,CUST00850,PROD0133,WH04,35,Standard,Delivered,43.21,1512.35
ORD006870,2025-10-17,CUST01239,PROD0186,WH10,280,Standard,Delivered,1818.41,509154.8
ORD006871,2025-04-22,CUST02781,PROD0039,WH11,163,Critical,Delivered,1153.76,188062.88
ORD006872,2025-08-02,CUST01154,PROD0176,WH07,203,Standard,In Transit,2465.73,500543.19
ORD006873,2025-07-19,CUST00845,PROD0080,WH04,162,Express,In Transit,2068.75,335137.5
ORD006874,2026-02-09,CUST02320,PROD0020,WH08,230,Standard,Cancelled,1093.12,251417.6
ORD006875,2026-02-25,CUST02683,PROD0081,WH07,4,Express,Cancelled,810.32,3241.28
ORD006876,2025-01-07,CUST00403,PROD0019,WH05,78,Standard,In Transit,445.41,34741.98
ORD006877,2026-06-09,CUST02976,PROD0188,WH07,152,Standard,In Transit,1054.33,160258.16
ORD006878,2026-08-15,CUST01603,PROD0154,WH08,116,Critical,Cancelled,1391.33,161394.28
ORD006879,2025-10-13,CUST00627,PROD0153,WH03,36,Standard,Delivered,198.38,7141.68
ORD006880,2026-01-24,CUST01824,PROD0143,WH03,291,Standard,In Transit,724.99,210972.09
ORD006881,2026-02-20,CUST02665,PROD0149,WH02,285,Express,Delivered,122.25,34841.25
ORD006882,2025-05-30,CUST00981,PROD0175,WH04,36,Standard,Delivered,2436.37,87709.32
ORD006883,2026-03-04,CUST02585,PROD0163,WH11,55,Standard,Delivered,127.93,7036.15
ORD006884,2025-10-20,CUST01077,PROD0172,WH04,49,Critical,Delivered,893.08,43760.92
ORD006885,2025-11-30,CUST02295,PROD0134,WH04,55,Standard,In Transit,1179.62,64879.1
ORD006886,2025-09-29,CUST02385,PROD0116,WH02,260,Express,Delivered,217.15,56459.0
ORD006887,2025-02-12,CUST00033,PROD0101,WH07,130,Express,Delivered,158.03,20543.9
ORD006888,2026-04-13,CUST00799,PROD0151,WH10,88,Standard,Delivered,1326.34,116717.92
ORD006889,2025-11-15,CUST02596,PROD0039,WH03,270,Standard,Delivered,1153.76,311515.2
ORD006890,2026-05-07,CUST01367,PROD0146,WH12,126,Express,Delivered,2408.61,303484.86
ORD006891,2026-06-11,CUST02939,PROD0168,WH10,185,Standard,In Transit,1556.03,287865.55
ORD006892,2025-06-21,CUST01263,PROD0036,WH01,30,Standard,Delivered,1445.05,43351.5
ORD006893,2025-11-17,CUST02777,PROD0156,WH02,208,Standard,Backordered,1314.9,273499.2
ORD006894,2025-02-13,CUST02092,PROD0192,WH05,8,Critical,Delivered,80.52,644.16
ORD006895,2026-06-16,CUST00304,PROD0083,WH09,142,Standard,In Transit,982.17,139468.14
ORD006896,2026-03-30,CUST01694,PROD0094,WH04,212,Standard,Backordered,831.73,176326.76
ORD006897,2025-03-24,CUST02317,PROD0186,WH06,284,Standard,Delivered,1818.41,516428.44
ORD006898,2026-06-27,CUST02731,PROD0166,WH03,132,Standard,In Transit,2227.31,294004.92
ORD006899,2025-11-18,CUST02031,PROD0172,WH09,102,Critical,Delivered,893.08,91094.16
ORD006900,2025-08-22,CUST01757,PROD0002,WH02,283,Standard,In Transit,1848.67,523173.61
ORD006901,2026-06-24,CUST00400,PROD0073,WH08,75,Critical,Delivered,2148.16,161112.0
ORD006902,2025-09-09,CUST02651,PROD0035,WH11,100,Standard,Delivered,2351.47,235147.0
ORD006903,2026-03-25,CUST00922,PROD0129,WH03,232,Express,In Transit,1069.19,248052.08
ORD006904,2025-08-27,CUST02479,PROD0174,WH08,291,Standard,Backordered,208.17,60577.47
ORD006905,2026-05-05,CUST00421,PROD0188,WH03,236,Standard,Cancelled,1054.33,248821.88
ORD006906,2026-04-09,CUST02179,PROD0063,WH11,269,Standard,Delivered,715.86,192566.34
ORD006907,2025-11-10,CUST01434,PROD0095,WH12,55,Express,In Transit,1686.21,92741.55
ORD006908,2025-06-24,CUST01249,PROD0045,WH12,254,Critical,Delivered,501.54,127391.16
ORD006909,2025-06-29,CUST01167,PROD0125,WH04,215,Express,Cancelled,950.01,204252.15
ORD006910,2026-01-20,CUST00578,PROD0185,WH08,299,Standard,Backordered,2375.25,710199.75
ORD006911,2025-10-22,CUST00540,PROD0037,WH10,299,Standard,Delivered,979.6,292900.4
ORD006912,2025-08-03,CUST02173,PROD0007,WH04,296,Standard,Delivered,899.59,266278.64
ORD006913,2025-03-16,CUST01236,PROD0110,WH11,159,Standard,In Transit,266.29,42340.11
ORD006914,2025-12-10,CUST00934,PROD0144,WH09,259,Critical,Delivered,2173.47,562928.73
ORD006915,2025-05-22,CUST01461,PROD0178,WH09,228,Critical,Backordered,1347.2,307161.6
ORD006916,2025-07-18,CUST00592,PROD0142,WH06,145,Standard,In Transit,946.55,137249.75
ORD006917,2025-06-20,CUST01262,PROD0134,WH01,80,Standard,Delivered,1179.62,94369.6
ORD006918,2026-02-10,CUST00644,PROD0189,WH09,39,Standard,Cancelled,2332.83,90980.37
ORD006919,2025-08-16,CUST00328,PROD0149,WH09,194,Standard,Backordered,122.25,23716.5
ORD006920,2026-02-15,CUST02860,PROD0138,WH07,197,Critical,Backordered,1628.29,320773.13
ORD006921,2025-03-03,CUST01143,PROD0032,WH09,97,Standard,Delivered,1611.41,156306.77
ORD006922,2025-11-23,CUST02094,PROD0134,WH08,246,Standard,Cancelled,1179.62,290186.52
ORD006923,2025-05-13,CUST02132,PROD0002,WH09,76,Critical,Delivered,1848.67,140498.92
ORD006924,2026-08-07,CUST02842,PROD0039,WH09,253,Standard,Backordered,1153.76,291901.28
ORD006925,2026-08-13,CUST00352,PROD0049,WH07,278,Standard,In Transit,249.69,69413.82
ORD006926,2025-07-08,CUST01037,PROD0027,WH06,8,Standard,Delivered,1265.29,10122.32
ORD006927,2025-12-22,CUST00637,PROD0056,WH02,199,Standard,Delivered,715.41,142366.59
ORD006928,2025-03-12,CUST01196,PROD0014,WH07,252,Standard,Backordered,1763.59,444424.68
ORD006929,2025-09-20,CUST00234,PROD0151,WH01,18,Standard,Delivered,1326.34,23874.12
ORD006930,2025-11-02,CUST00781,PROD0103,WH06,242,Critical,Backordered,1112.2,269152.4
ORD006931,2026-07-12,CUST02729,PROD0118,WH06,253,Standard,Delivered,2466.8,624100.4
ORD006932,2025-08-12,CUST01419,PROD0122,WH12,4,Standard,In Transit,2368.91,9475.64
ORD006933,2025-11-24,CUST00933,PROD0105,WH07,237,Critical,Delivered,887.02,210223.74
ORD006934,2026-08-11,CUST01824,PROD0179,WH02,179,Standard,Backordered,784.18,140368.22
ORD006935,2025-03-15,CUST00861,PROD0025,WH12,12,Critical,Cancelled,945.91,11350.92
ORD006936,2026-05-26,CUST01231,PROD0053,WH04,293,Standard,Delivered,2114.52,619554.36
ORD006937,2025-05-22,CUST02196,PROD0011,WH02,258,Express,Delivered,129.32,33364.56
ORD006938,2026-08-08,CUST00300,PROD0163,WH04,259,Express,Delivered,127.93,33133.87
ORD006939,2025-04-12,CUST01956,PROD0183,WH03,85,Critical,Backordered,2278.65,193685.25
ORD006940,2026-08-29,CUST01477,PROD0186,WH02,295,Standard,Delivered,1818.41,536430.95
ORD006941,2026-08-04,CUST02024,PROD0196,WH02,112,Standard,Delivered,388.79,43544.48
ORD006942,2025-03-06,CUST02597,PROD0037,WH03,206,Standard,Backordered,979.6,201797.6
ORD006943,2025-07-12,CUST02431,PROD0009,WH10,222,Standard,Backordered,50.77,11270.94
ORD006944,2025-03-03,CUST01971,PROD0028,WH12,18,Critical,Delivered,2143.38,38580.84
ORD006945,2026-06-16,CUST02848,PROD0055,WH04,13,Standard,Delivered,2038.95,26506.35
ORD006946,2025-08-29,CUST00534,PROD0174,WH07,270,Express,Delivered,208.17,56205.9
ORD006947,2026-02-14,CUST01257,PROD0127,WH04,41,Express,Backordered,1946.21,79794.61
ORD006948,2025-10-27,CUST01658,PROD0070,WH11,40,Standard,Cancelled,1944.39,77775.6
ORD006949,2025-07-14,CUST01153,PROD0027,WH07,89,Standard,Delivered,1265.29,112610.81
ORD006950,2026-03-30,CUST01753,PROD0010,WH04,101,Critical,Cancelled,303.44,30647.44
ORD006951,2026-07-28,CUST01684,PROD0151,WH03,219,Express,In Transit,1326.34,290468.46
ORD006952,2025-10-28,CUST02618,PROD0149,WH08,215,Critical,Delivered,122.25,26283.75
ORD006953,2026-04-01,CUST02979,PROD0173,WH03,10,Express,Backordered,1465.39,14653.9
ORD006954,2025-07-21,CUST00237,PROD0126,WH11,217,Standard,Backordered,222.5,48282.5
ORD006955,2025-10-29,CUST00701,PROD0003,WH08,121,Critical,Cancelled,1392.57,168500.97
ORD006956,2025-12-03,CUST02802,PROD0187,WH02,163,Standard,In Transit,1539.34,250912.42
ORD006957,2025-02-01,CUST00575,PROD0043,WH03,152,Standard,Delivered,2403.56,365341.12
ORD006958,2025-04-08,CUST01721,PROD0099,WH04,84,Express,Delivered,241.65,20298.6
ORD006959,2025-07-10,CUST00771,PROD0007,WH03,202,Standard,In Transit,899.59,181717.18
ORD006960,2026-06-25,CUST01765,PROD0155,WH06,50,Standard,Delivered,2423.72,121186.0
ORD006961,2025-02-17,CUST00223,PROD0190,WH09,149,Critical,Delivered,2167.17,322908.33
ORD006962,2025-09-07,CUST01123,PROD0042,WH10,220,Standard,Backordered,974.47,214383.4
ORD006963,2025-08-14,CUST02605,PROD0097,WH08,155,Standard,Delivered,1982.07,307220.85
ORD006964,2025-09-29,CUST02959,PROD0004,WH04,97,Standard,Delivered,1535.13,148907.61
ORD006965,2026-04-30,CUST02321,PROD0190,WH02,99,Standard,In Transit,2167.17,214549.83
ORD006966,2025-11-24,CUST01423,PROD0136,WH10,186,Standard,Delivered,310.26,57708.36
ORD006967,2025-06-29,CUST01541,PROD0084,WH01,134,Express,In Transit,41.93,5618.62
ORD006968,2025-01-23,CUST02006,PROD0145,WH11,147,Express,Delivered,570.64,83884.08
ORD006969,2026-08-29,CUST00430,PROD0005,WH04,113,Express,Delivered,1057.71,119521.23
ORD006970,2026-01-05,CUST00523,PROD0191,WH05,17,Standard,Delivered,127.37,2165.29
ORD006971,2025-09-02,CUST01372,PROD0113,WH02,34,Standard,Delivered,195.82,6657.88
ORD006972,2025-06-09,CUST02958,PROD0137,WH03,62,Standard,Cancelled,307.05,19037.1
ORD006973,2026-01-08,CUST01575,PROD0136,WH04,196,Standard,Delivered,310.26,60810.96
ORD006974,2025-10-12,CUST02499,PROD0007,WH03,87,Standard,Delivered,899.59,78264.33
ORD006975,2026-06-05,CUST01975,PROD0037,WH08,123,Standard,Delivered,979.6,120490.8
ORD006976,2026-03-26,CUST02090,PROD0055,WH11,254,Standard,In Transit,2038.95,517893.3
ORD006977,2026-08-04,CUST01739,PROD0067,WH12,127,Critical,Delivered,2476.41,314504.07
ORD006978,2025-05-16,CUST00094,PROD0136,WH02,162,Standard,Delivered,310.26,50262.12
ORD006979,2025-04-06,CUST02534,PROD0069,WH09,172,Critical,Delivered,939.46,161587.12
ORD006980,2025-04-29,CUST02565,PROD0005,WH11,252,Standard,In Transit,1057.71,266542.92
ORD006981,2026-01-09,CUST01174,PROD0017,WH06,9,Express,Delivered,1236.67,11130.03
ORD006982,2025-10-01,CUST02765,PROD0111,WH01,251,Standard,Delivered,224.01,56226.51
ORD006983,2025-06-26,CUST00499,PROD0058,WH08,239,Standard,Cancelled,1746.39,417387.21
ORD006984,2025-10-04,CUST02419,PROD0191,WH10,35,Express,Backordered,127.37,4457.95
ORD006985,2025-05-18,CUST00981,PROD0155,WH06,266,Standard,Delivered,2423.72,644709.52
ORD006986,2025-05-12,CUST02747,PROD0104,WH04,104,Standard,Backordered,2220.94,230977.76
ORD006987,2025-02-13,CUST00485,PROD0113,WH06,157,Critical,Delivered,195.82,30743.74
ORD006988,2025-05-03,CUST00665,PROD0092,WH02,174,Critical,Delivered,1129.39,196513.86
ORD006989,2025-05-16,CUST00628,PROD0068,WH01,198,Express,Delivered,1040.35,205989.3
ORD006990,2026-01-02,CUST01685,PROD0028,WH12,211,Standard,Delivered,2143.38,452253.18
ORD006991,2026-01-08,CUST00732,PROD0089,WH06,218,Standard,Delivered,2377.26,518242.68
ORD006992,2025-05-06,CUST00192,PROD0186,WH08,201,Standard,Backordered,1818.41,365500.41
ORD006993,2026-03-15,CUST01769,PROD0178,WH05,233,Standard,Delivered,1347.2,313897.6
ORD006994,2026-07-30,CUST02884,PROD0106,WH08,116,Standard,Delivered,305.91,35485.56
ORD006995,2025-02-20,CUST01245,PROD0067,WH03,77,Critical,Delivered,2476.41,190683.57
ORD006996,2025-05-17,CUST01071,PROD0122,WH06,218,Critical,Delivered,2368.91,516422.38
ORD006997,2025-06-07,CUST02175,PROD0159,WH01,53,Express,Cancelled,1144.53,60660.09
ORD006998,2025-02-25,CUST02775,PROD0101,WH03,84,Standard,Delivered,158.03,13274.52
ORD006999,2026-08-16,CUST00696,PROD0012,WH04,258,Standard,In Transit,116.21,29982.18
ORD007000,2026-03-04,CUST01140,PROD0183,WH05,132,Standard,Backordered,2278.65,300781.8
ORD007001,2026-03-19,CUST00564,PROD0101,WH03,199,Standard,Delivered,158.03,31447.97
ORD007002,2025-11-22,CUST02414,PROD0004,WH08,275,Critical,Delivered,1535.13,422160.75
ORD007003,2025-03-21,CUST02441,PROD0121,WH05,83,Critical,Delivered,2034.81,168889.23
ORD007004,2026-04-19,CUST00023,PROD0042,WH07,249,Standard,Delivered,974.47,242643.03
ORD007005,2026-01-12,CUST00445,PROD0182,WH05,69,Standard,In Transit,419.1,28917.9
ORD007006,2025-11-29,CUST00777,PROD0022,WH08,142,Express,Delivered,1545.39,219445.38
ORD007007,2025-06-24,CUST02045,PROD0001,WH01,140,Standard,Delivered,2387.84,334297.6
ORD007008,2026-03-17,CUST00708,PROD0048,WH03,274,Express,Delivered,60.28,16516.72
ORD007009,2025-05-06,CUST00433,PROD0043,WH03,257,Standard,Backordered,2403.56,617714.92
ORD007010,2025-08-07,CUST00473,PROD0102,WH10,4,Standard,Delivered,1380.58,5522.32
ORD007011,2025-10-05,CUST00048,PROD0148,WH10,268,Critical,Delivered,2425.15,649940.2
ORD007012,2026-04-30,CUST01915,PROD0018,WH03,90,Critical,Backordered,1191.58,107242.2
ORD007013,2026-08-18,CUST01106,PROD0198,WH06,15,Critical,Cancelled,961.51,14422.65
ORD007014,2025-05-21,CUST02311,PROD0177,WH09,136,Standard,In Transit,1749.93,237990.48
ORD007015,2026-08-30,CUST01891,PROD0076,WH12,220,Express,Delivered,1890.04,415808.8
ORD007016,2025-04-20,CUST00358,PROD0145,WH06,286,Standard,Delivered,570.64,163203.04
ORD007017,2025-02-21,CUST00568,PROD0181,WH05,182,Express,In Transit,1716.56,312413.92
ORD007018,2025-11-15,CUST00480,PROD0150,WH12,127,Standard,Delivered,2229.49,283145.23
ORD007019,2025-07-18,CUST00867,PROD0082,WH01,126,Standard,Delivered,2240.38,282287.88
ORD007020,2025-02-15,CUST01029,PROD0010,WH02,195,Standard,Cancelled,303.44,59170.8
ORD007021,2026-05-20,CUST01814,PROD0024,WH11,198,Standard,Delivered,127.58,25260.84
ORD007022,2026-06-24,CUST01418,PROD0140,WH01,218,Critical,Cancelled,1464.67,319298.06
ORD007023,2026-05-29,CUST00708,PROD0004,WH12,8,Standard,Backordered,1535.13,12281.04
ORD007024,2025-01-17,CUST02474,PROD0170,WH06,231,Critical,Delivered,482.48,111452.88
ORD007025,2025-11-11,CUST01051,PROD0126,WH03,191,Standard,Cancelled,222.5,42497.5
ORD007026,2026-03-12,CUST00127,PROD0133,WH12,93,Standard,Cancelled,43.21,4018.53
ORD007027,2026-01-23,CUST02183,PROD0154,WH05,145,Standard,Cancelled,1391.33,201742.85
ORD007028,2025-03-18,CUST02379,PROD0187,WH06,16,Standard,Delivered,1539.34,24629.44
ORD007029,2026-01-06,CUST01653,PROD0190,WH05,113,Standard,Cancelled,2167.17,244890.21
ORD007030,2025-06-14,CUST02440,PROD0080,WH03,196,Critical,In Transit,2068.75,405475.0
ORD007031,2025-01-24,CUST00008,PROD0005,WH02,205,Standard,Delivered,1057.71,216830.55
ORD007032,2025-02-04,CUST00613,PROD0154,WH02,68,Standard,Delivered,1391.33,94610.44
ORD007033,2026-05-29,CUST01285,PROD0083,WH12,127,Standard,Delivered,982.17,124735.59
ORD007034,2026-04-06,CUST01223,PROD0006,WH02,160,Standard,Delivered,630.61,100897.6
ORD007035,2025-05-18,CUST00598,PROD0152,WH10,152,Express,In Transit,2482.52,377343.04
ORD007036,2026-07-28,CUST01764,PROD0181,WH04,284,Critical,Delivered,1716.56,487503.04
ORD007037,2026-07-25,CUST00386,PROD0007,WH04,151,Critical,Cancelled,899.59,135838.09
ORD007038,2025-09-22,CUST02520,PROD0010,WH12,63,Standard,Delivered,303.44,19116.72
ORD007039,2025-11-29,CUST00179,PROD0167,WH03,184,Express,In Transit,1147.31,211105.04
ORD007040,2025-07-07,CUST02498,PROD0078,WH08,213,Standard,Delivered,2257.84,480919.92
ORD007041,2025-03-04,CUST00815,PROD0156,WH04,73,Standard,Delivered,1314.9,95987.7
ORD007042,2025-10-06,CUST01818,PROD0042,WH08,284,Standard,Cancelled,974.47,276749.48
ORD007043,2026-06-26,CUST00358,PROD0062,WH11,154,Standard,In Transit,2011.65,309794.1
ORD007044,2025-06-20,CUST02424,PROD0125,WH03,188,Standard,Delivered,950.01,178601.88
ORD007045,2026-05-18,CUST00702,PROD0180,WH11,60,Standard,Cancelled,2037.28,122236.8
ORD007046,2026-06-17,CUST02886,PROD0022,WH12,256,Standard,Delivered,1545.39,395619.84
ORD007047,2025-10-26,CUST01751,PROD0057,WH02,183,Standard,In Transit,308.64,56481.12
ORD007048,2025-07-20,CUST02586,PROD0096,WH08,25,Standard,Delivered,1884.65,47116.25
ORD007049,2025-05-15,CUST00782,PROD0139,WH06,25,Critical,In Transit,1868.92,46723.0
ORD007050,2025-09-29,CUST00082,PROD0142,WH02,38,Standard,Delivered,946.55,35968.9
ORD007051,2026-06-19,CUST00185,PROD0031,WH07,100,Standard,Backordered,190.36,19036.0
ORD007052,2026-03-18,CUST02336,PROD0004,WH12,147,Standard,Delivered,1535.13,225664.11
ORD007053,2025-03-28,CUST00883,PROD0109,WH10,280,Critical,In Transit,1551.27,434355.6
ORD007054,2025-01-31,CUST00507,PROD0150,WH07,55,Standard,Delivered,2229.49,122621.95
ORD007055,2025-05-01,CUST02042,PROD0118,WH04,72,Standard,Delivered,2466.8,177609.6
ORD007056,2025-03-10,CUST01486,PROD0093,WH08,243,Critical,Cancelled,743.63,180702.09
ORD007057,2026-05-11,CUST00030,PROD0099,WH03,127,Standard,Backordered,241.65,30689.55
ORD007058,2025-05-26,CUST01933,PROD0192,WH09,254,Standard,Delivered,80.52,20452.08
ORD007059,2025-11-29,CUST02984,PROD0077,WH12,68,Standard,In Transit,271.26,18445.68
ORD007060,2026-04-26,CUST02079,PROD0083,WH11,153,Critical,In Transit,982.17,150272.01
ORD007061,2025-09-20,CUST01317,PROD0115,WH05,149,Standard,Cancelled,1770.01,263731.49
ORD007062,2025-10-20,CUST01197,PROD0061,WH03,226,Critical,Delivered,1841.65,416212.9
ORD007063,2026-03-05,CUST01152,PROD0100,WH09,180,Standard,Delivered,1243.63,223853.4
ORD007064,2025-03-27,CUST00086,PROD0134,WH02,3,Standard,Delivered,1179.62,3538.86
ORD007065,2025-01-16,CUST01339,PROD0079,WH02,289,Critical,In Transit,1270.55,367188.95
ORD007066,2025-04-28,CUST02076,PROD0196,WH03,201,Standard,Delivered,388.79,78146.79
ORD007067,2025-09-27,CUST02170,PROD0006,WH09,7,Standard,Delivered,630.61,4414.27
ORD007068,2026-01-30,CUST01275,PROD0066,WH11,155,Standard,Backordered,2019.98,313096.9
ORD007069,2025-06-11,CUST02621,PROD0164,WH10,257,Standard,In Transit,713.19,183289.83
ORD007070,2025-04-14,CUST02451,PROD0143,WH03,168,Standard,Delivered,724.99,121798.32
ORD007071,2025-06-16,CUST00683,PROD0076,WH05,163,Critical,Cancelled,1890.04,308076.52
ORD007072,2025-10-27,CUST00272,PROD0040,WH09,295,Express,Delivered,1370.86,404403.7
ORD007073,2025-01-28,CUST02885,PROD0169,WH10,11,Standard,Delivered,704.29,7747.19
ORD007074,2026-02-28,CUST01836,PROD0007,WH06,131,Critical,In Transit,899.59,117846.29
ORD007075,2026-07-16,CUST02161,PROD0022,WH06,205,Standard,Cancelled,1545.39,316804.95
ORD007076,2025-06-05,CUST01730,PROD0072,WH11,92,Standard,Cancelled,2327.93,214169.56
ORD007077,2025-11-20,CUST01418,PROD0106,WH01,111,Standard,Delivered,305.91,33956.01
ORD007078,2025-12-14,CUST00019,PROD0139,WH11,290,Standard,Backordered,1868.92,541986.8
ORD007079,2025-05-01,CUST01876,PROD0130,WH02,247,Standard,Cancelled,2267.29,560020.63
ORD007080,2026-06-12,CUST02653,PROD0030,WH09,61,Express,Delivered,419.89,25613.29
ORD007081,2026-07-15,CUST00465,PROD0068,WH08,110,Standard,Delivered,1040.35,114438.5
ORD007082,2025-06-13,CUST00691,PROD0181,WH02,232,Critical,In Transit,1716.56,398241.92
ORD007083,2025-03-03,CUST01011,PROD0089,WH05,125,Standard,Delivered,2377.26,297157.5
ORD007084,2025-12-06,CUST01215,PROD0149,WH05,203,Express,Backordered,122.25,24816.75
ORD007085,2025-11-08,CUST01517,PROD0153,WH06,271,Critical,Delivered,198.38,53760.98
ORD007086,2026-01-11,CUST00163,PROD0073,WH04,260,Express,Delivered,2148.16,558521.6
ORD007087,2025-12-12,CUST01636,PROD0072,WH09,23,Standard,In Transit,2327.93,53542.39
ORD007088,2025-05-30,CUST02747,PROD0133,WH05,200,Standard,In Transit,43.21,8642.0
ORD007089,2026-08-08,CUST00295,PROD0066,WH04,80,Standard,Cancelled,2019.98,161598.4
ORD007090,2026-08-04,CUST00579,PROD0085,WH09,272,Express,Backordered,2264.87,616044.64
ORD007091,2025-06-26,CUST01768,PROD0049,WH02,53,Standard,Delivered,249.69,13233.57
ORD007092,2025-12-20,CUST02749,PROD0008,WH11,266,Express,Delivered,1898.25,504934.5
ORD007093,2026-05-29,CUST01586,PROD0155,WH11,53,Express,Cancelled,2423.72,128457.16
ORD007094,2025-11-05,CUST02350,PROD0002,WH02,272,Critical,Cancelled,1848.67,502838.24
ORD007095,2025-04-29,CUST01332,PROD0028,WH03,228,Critical,Delivered,2143.38,488690.64
ORD007096,2026-06-03,CUST02172,PROD0139,WH10,180,Standard,Delivered,1868.92,336405.6
ORD007097,2026-04-23,CUST02717,PROD0046,WH04,200,Standard,Delivered,187.36,37472.0
ORD007098,2026-02-18,CUST00195,PROD0126,WH12,192,Standard,Backordered,222.5,42720.0
ORD007099,2026-08-10,CUST00842,PROD0021,WH10,23,Standard,In Transit,1005.28,23121.44
ORD007100,2025-12-17,CUST02399,PROD0170,WH09,40,Standard,Delivered,482.48,19299.2
ORD007101,2026-05-21,CUST01867,PROD0032,WH05,230,Standard,Cancelled,1611.41,370624.3
ORD007102,2025-07-14,CUST01792,PROD0160,WH02,18,Standard,In Transit,1574.48,28340.64
ORD007103,2025-07-06,CUST00489,PROD0199,WH03,222,Standard,Delivered,2425.24,538403.28
ORD007104,2026-03-26,CUST02248,PROD0150,WH08,164,Standard,In Transit,2229.49,365636.36
ORD007105,2026-05-11,CUST02932,PROD0077,WH06,169,Standard,Cancelled,271.26,45842.94
ORD007106,2026-05-30,CUST02556,PROD0021,WH05,1,Standard,Backordered,1005.28,1005.28
ORD007107,2025-09-30,CUST02946,PROD0150,WH04,254,Standard,Delivered,2229.49,566290.46
ORD007108,2025-02-21,CUST01604,PROD0034,WH04,199,Standard,Delivered,1470.65,292659.35
ORD007109,2025-09-20,CUST00446,PROD0138,WH08,212,Critical,Backordered,1628.29,345197.48
ORD007110,2026-01-03,CUST00080,PROD0065,WH12,170,Standard,Backordered,1880.28,319647.6
ORD007111,2025-05-13,CUST00745,PROD0065,WH06,152,Critical,Delivered,1880.28,285802.56
ORD007112,2025-08-13,CUST02746,PROD0088,WH05,65,Standard,Cancelled,2375.9,154433.5
ORD007113,2025-11-06,CUST01861,PROD0067,WH05,18,Standard,Backordered,2476.41,44575.38
ORD007114,2026-07-27,CUST01466,PROD0043,WH06,90,Standard,In Transit,2403.56,216320.4
